pl_name,pl_orbper,pl_orbsmax,pl_orbeccen,pl_rade,pl_bmasse,st_teff,st_rad,st_mass,st_met,pl_eqt,pl_insol,origin,habitability_score,habitable,planet_index,total_planets,angle_deg,angle_rad,x,y
HAT-P-11 b,4.887802706,0.053,0.0,4.84,,4777.0,0.765,0.829,0.32,801.0,97.1,Exoplanet,0.0,No,932,43242,7.759123074788399,0.1354222447225238,0.05251475387964619,0.007155461198286617
HAT-P-11 b,4.88781501,0.05259,,4.449973,26.69772,4780.0,0.695,0.812,0.31,838.0,,Exoplanet,0.0,No,933,43242,7.767448314139031,0.13556754756020892,0.052107475454524356,0.007107679069579705
HAT-P-11 b,4.8878162,0.053,0.198,4.73,25.743,4780.0,0.75,0.81,0.31,878.0,,Exoplanet,0.0,No,934,43242,7.775773553489662,0.13571285039789402,0.052512672244562325,0.007170721981444629
HAT-P-11 b,4.887802443,,0.264353,,,4653.0,0.74,,,,,Exoplanet,0.0,No,935,43242,7.784098792840294,0.13585815323557915,,
HAT-P-11 b,4.88780026,0.052,0.0,4.68,,4766.0,0.742,0.786,,794.0,,Exoplanet,0.0,No,936,43242,7.792424032190925,0.13600345607326425,0.05151982039781517,0.007050397589985104
HAT-P-11 b,,,0.232,,24.027948,,,0.81,0.33,,,Exoplanet,0.0,No,937,43242,7.800749271541557,0.13614875891094938,,
HAT-P-11 b,4.88782,,0.2,4.81987,28.6047,4708.0,0.77,0.88,0.29,,,Exoplanet,0.0,No,938,43242,7.809074510892188,0.13629406174863448,,
HAT-P-11 b,4.887803076,,,,,4777.56,0.759854,0.77,0.2996,,,Exoplanet,0.0,No,939,43242,7.817399750242819,0.13643936458631958,,
HAT-P-11 b,4.8878009,,,,,4780.0,0.75,0.81,0.31,,,Exoplanet,0.0,No,940,43242,7.825724989593451,0.1365846674240047,,
HAT-P-11 b,4.887802443,0.0532,0.2577,4.901,25.0,4780.0,0.76,0.86,0.31,847.0,,Exoplanet,0.0,No,941,43242,7.834050228944082,0.13672997026168981,0.0527034850012762,0.007251390812820298
HAT-P-11 b,4.88780267,,,,,4777.56,0.759854,0.77,0.2996,,,Exoplanet,0.0,No,942,43242,7.842375468294714,0.13687527309937492,,
HAT-P-11 b,4.8878037,,,5.29152,,4757.3,0.76,,,810.0,71.6805,Exoplanet,0.0,No,943,43242,7.850700707645345,0.13702057593706005,,
HAT-P-11 b,4.88780201,,0.2,,,4780.0,0.75,0.81,0.31,,,Exoplanet,0.0,No,944,43242,7.859025946995977,0.13716587877474515,,
HAT-P-11 c,3397.0,,0.604,,731.009,,,0.809,,,,Exoplanet,0.0,No,945,43242,7.867351186346608,0.13731118161243025,,
HAT-P-11 c,3361.0,4.1,0.652,,851.78013076,,,0.811,,,,Exoplanet,0.0,No,946,43242,7.87567642569724,0.13745648445011538,4.0613276635891795,0.5617985483830049
HAT-P-11 c,3407.0,4.13,0.601,,507.0,4780.0,0.683,0.809,0.31,,,Exoplanet,0.0,No,947,43242,7.884001665047871,0.13760178728780048,4.090962423864604,0.5665037038959655
HAT-P-11 c,3299.0,,0.617,,,,,,,,,Exoplanet,0.0,No,948,43242,7.892326904398502,0.13774709012548558,,
HAT-P-11 c,3407.0,,0.601,,,4653.0,0.74,,,,,Exoplanet,0.0,No,949,43242,7.9006521437491335,0.1378923929631707,,
HAT-P-12 b,3.21,,,10.76064,66.7443,4652.87,0.703594,0.74,-0.0632,960.0,,Exoplanet,0.0,No,950,43242,7.908977383099764,0.13803769580085581,,
HAT-P-12 b,3.21305992,0.03767,,10.301071,63.88383,4665.0,0.679,0.691,-0.2,955.0,,Exoplanet,0.0,No,951,43242,7.917302622450395,0.13818299863854092,0.03731092622646127,0.005188803727600879
HAT-P-12 b,3.2130578,,,11.0975,,4652.87,0.7,,,918.0,118.075,Exoplanet,0.0,No,952,43242,7.9256278618010265,0.13832830147622602,,
HAT-P-12 b,3.21305762,,,,,4650.0,0.701,0.733,-0.29,,,Exoplanet,0.0,No,953,43242,7.9339531011516575,0.13847360431391115,,
HAT-P-12 b,,,,15.24421375,,4650.0,0.701,0.733,-0.29,,,Exoplanet,0.0,No,954,43242,7.942278340502289,0.13861890715159625,,
HAT-P-12 b,3.21305929,0.03838,0.035,10.749431,66.235772,4650.0,0.701,0.73,-0.29,,,Exoplanet,0.0,No,955,43242,7.95060357985292,0.13876420998928135,0.03801107939015609,0.005308695093452878
HAT-P-12 b,3.2130589,,0.0,,,4650.0,,,-0.29,,,Exoplanet,0.0,No,956,43242,7.958928819203552,0.13890951282696648,,
HAT-P-12 b,3.2130589,0.03837,0.0,,66.10864,4559.0,0.7,0.73,-0.3,,,Exoplanet,0.0,No,957,43242,7.967254058554183,0.13905481566465158,0.03799963157372708,0.005318355033373043
HAT-P-12 b,3.21305786,,,,,,,,,,,Exoplanet,0.0,No,958,43242,7.975579297904814,0.13920011850233668,,
HAT-P-12 b,3.2130598,,,,,4650.0,0.701,0.733,-0.29,,,Exoplanet,0.0,No,959,43242,7.983904537255446,0.1393454213400218,,
HAT-P-12 b,3.2130579,,0.0,10.637341,67.06213,4650.0,0.701,0.733,-0.29,975.0,,Exoplanet,0.0,No,960,43242,7.992229776606077,0.13949072417770692,,
HAT-P-12 b,,,,,,4652.87,0.703594,0.74,-0.0632,963.0,,Exoplanet,0.0,No,961,43242,8.000555015956708,0.13963602701539202,,
HAT-P-12 b,3.21305751,,,,,4650.0,0.701,0.733,-0.29,,,Exoplanet,0.0,No,962,43242,8.008880255307341,0.13978132985307717,,
HAT-P-12 b,,,0.026,,66.394687,,,0.733,-0.29,,,Exoplanet,0.0,No,963,43242,8.017205494657972,0.13992663269076228,,
HAT-P-12 b,3.2130598,0.0384,0.0,10.749,67.059,4650.0,0.701,0.733,-0.29,963.0,,Exoplanet,0.0,No,964,43242,8.025530734008603,0.14007193552844738,0.03802390869284764,0.005361190886173108
HAT-P-13 b,2.91624121,,,,,5653.0,,,,,,Exoplanet,0.0,No,965,43242,8.033855973359234,0.14021723836613248,,
HAT-P-13 b,2.91624268,,0.021,,,5653.0,1.56,1.22,0.41,,,Exoplanet,0.0,No,966,43242,8.042181212709865,0.14036254120381758,,
HAT-P-13 b,2.9162381,,0.0133,,285.72917,,,1.32,0.46,,,Exoplanet,0.0,No,967,43242,8.050506452060498,0.14050784404150274,,
HAT-P-13 b,2.91640044952,,,16.77836104,,5720.0,1.82744,,,1701.0,1978.5245,Exoplanet,0.0,No,968,43242,8.058831691411129,0.14065314687918784,,
HAT-P-13 b,2.9162433,,0.0133,,,5653.0,,,0.41,,,Exoplanet,0.0,No,969,43242,8.067156930761758,0.14079844971687291,,
HAT-P-13 b,2.9162368,,,,,,,,,,,Exoplanet,0.0,No,970,43242,8.075482170112391,0.14094375255455804,,
HAT-P-13 b,2.91626,0.0427,0.021,14.359,271.098,5653.0,1.56,1.22,0.41,1653.0,,Exoplanet,0.0,No,971,43242,8.083807409463022,0.14108905539224315,0.04227570883857801,0.006004535135693464
HAT-P-13 b,2.91625,,0.0133,14.258,270.462,,,,,,,Exoplanet,0.0,No,972,43242,8.092132648813653,0.14123435822992825,,
HAT-P-13 b,2.9162383,0.04383,0.007,16.667783,285.72917,,1.756,1.32,,,,Exoplanet,0.0,No,973,43242,8.100457888164284,0.14137966106761335,0.04339268756225268,0.006176047775456532
HAT-P-13 b,2.9162431,,,,,5653.0,1.56,1.22,0.41,,,Exoplanet,0.0,No,974,43242,8.108783127514915,0.14152496390529848,,
HAT-P-13 b,2.9162382,0.0431,0.0133,16.667783,287.95398,5653.0,,,0.41,1740.0,,Exoplanet,0.0,No,975,43242,8.117108366865548,0.1416702667429836,0.04266820441063041,0.006085583979591408
HAT-P-13 b,2.9162383,0.0427,0.013,14.358729,280.64389,5653.0,1.56,1.22,0.41,,,Exoplanet,0.0,No,976,43242,8.125433606216179,0.1418155695806687,0.042271335301948376,0.00603524745062312
HAT-P-13 c,428.5,1.188,0.691,,4830.8,5653.0,1.56,1.22,0.41,340.0,,Exoplanet,0.0,No,977,43242,8.13375884556681,0.1419608724183538,1.1760492741348156,0.16808362444620584
HAT-P-13 c,445.82,1.258,0.6551,,4643.3,,,1.32,0.46,,,Exoplanet,0.0,No,978,43242,8.14208408491744,0.1421061752560389,1.2453192315446322,0.1781684920099133
HAT-P-13 c,446.27,,0.6616,,4538.421,,,,,,,Exoplanet,0.0,No,979,43242,8.150409324268074,0.14225147809372404,,
HAT-P-13 c,445.82,,0.6554,,4643.4963,,1.756,1.32,,,,Exoplanet,0.0,No,980,43242,8.158734563618705,0.14239678093140917,,
HAT-P-14 b,4.627669,,0.107,12.800678,709.39656,,1.468,1.386,,,,Exoplanet,0.0,No,981,43242,8.167059802969336,0.14254208376909427,,
HAT-P-14 b,4.627669,0.0606,0.107,12.89,709.367,6600.0,1.468,1.386,0.11,1570.0,,Exoplanet,0.0,No,982,43242,8.175385042319967,0.14268738660677938,0.05998414732934686,0.008617544265694886
HAT-P-14 b,4.627664,,,14.3694,,6727.6,1.55,,,1581.0,1038.78,Exoplanet,0.0,No,983,43242,8.183710281670598,0.14283268944446448,,
HAT-P-14 b,4.627682,,,,,6600.0,,,0.11,,,Exoplanet,0.0,No,984,43242,8.19203552102123,0.1429779922821496,,
HAT-P-14 b,4.6276623,,,,,6600.0,1.468,1.386,0.11,,,Exoplanet,0.0,No,985,43242,8.200360760371861,0.1431232951198347,,
HAT-P-14 b,4.62767,,0.11,15.91678,1093.3352,6600.0,1.82,2.65,0.11,,,Exoplanet,0.0,No,986,43242,8.208685999722492,0.14326859795751984,,
HAT-P-14 b,4.62766172,,,,,,,,,,,Exoplanet,0.0,No,987,43242,8.217011239073123,0.14341390079520494,,
HAT-P-14 b,4.6276691,0.06108,,13.663771,721.79193,6600.0,1.591,1.418,0.11,1624.0,,Exoplanet,0.0,No,988,43242,8.225336478423754,0.14355920363289004,0.06045167388276115,0.00873850815484502
HAT-P-14 b,4.6276594,,,,,6727.61,1.54522,1.433,0.1266,,,Exoplanet,0.0,No,989,43242,8.233661717774385,0.14370450647057514,,
HAT-P-14 b,4.627649,0.0596,0.066,13.4508,724.6524,6583.0,1.53,1.32,0.08,1612.0,,Exoplanet,0.0,No,990,43242,8.241986957125016,0.14384980930826025,0.05898441813128034,0.008543911148548269
HAT-P-14 b,4.62766098,,,,,6600.0,1.468,1.386,0.11,,,Exoplanet,0.0,No,991,43242,8.25031219647565,0.14399511214594538,,
HAT-P-14 b,,,0.115,,736.09428,,,1.418,0.07,,,Exoplanet,0.0,No,992,43242,8.25863743582628,0.1441404149836305,,
HAT-P-14 b,4.627682,0.06062,0.1074,12.89035,731.96249,6600.0,1.468,1.386,0.11,,,Exoplanet,0.0,No,993,43242,8.266962675176911,0.1442857178213156,0.059990089202840324,0.008716283464600088
HAT-P-15 b,10.863502,0.0965,0.2,12.016048,619.45067,5568.0,1.08,1.013,0.22,,,Exoplanet,0.0,No,994,43242,8.275287914527542,0.1444310206590007,0.09549523803436337,0.013889186900617335
HAT-P-15 b,10.863502,0.0964,0.19,12.016,618.471,5568.0,1.08,1.013,0.22,904.0,,Exoplanet,0.0,No,995,43242,8.283613153878173,0.1445763234966858,0.09539426218449838,0.013888655164384454
HAT-P-15 b,10.86149106925,,,9.57313647,,5663.55,0.895095,,,762.19,79.7578,Exoplanet,0.0,No,996,43242,8.291938393228806,0.14472162633437094,,
HAT-P-15 b,,,0.208,,649.32669,,,1.013,0.31,,,Exoplanet,0.0,No,997,43242,8.300263632579437,0.14486692917205604,,
HAT-P-15 b,10.86345165,,0.19,,,5568.0,1.08,1.013,0.22,,,Exoplanet,0.0,No,998,43242,8.308588871930068,0.14501223200974117,,
HAT-P-15 b,10.8635,,0.19,11.88154,616.5902,5568.0,1.07,1.0,0.22,,,Exoplanet,0.0,No,999,43242,8.316914111280699,0.14515753484742627,,
HAT-P-15 b,10.863502,,,,,,,,,,,Exoplanet,0.0,No,1000,43242,8.32523935063133,0.14530283768511137,,
HAT-P-16 b,2.77596727,,,,,6158.0,,,,,,Exoplanet,0.0,No,1001,43242,8.333564589981963,0.1454481405227965,,
HAT-P-16 b,2.7759712,0.04134,0.0462,14.448401,1341.56043,6158.0,1.237,1.218,0.17,,,Exoplanet,0.0,No,1002,43242,8.341889829332594,0.1455934433604816,0.04090262212056674,0.0059975914884330805
HAT-P-16 b,2.77596748,,0.036,,,6158.0,1.237,1.218,0.17,,,Exoplanet,0.0,No,1003,43242,8.350215068683225,0.1457387461981667,,
HAT-P-16 b,2.7759677,,,,,6158.0,1.237,1.218,0.17,,,Exoplanet,0.0,No,1004,43242,8.358540308033856,0.14588404903585184,,
HAT-P-16 b,2.77596,,0.036,14.45961,1332.66119,6158.0,,1.2,,,,Exoplanet,0.0,No,1005,43242,8.366865547384489,0.14602935187353697,,
HAT-P-16 b,2.7759704,,0.04,,,6158.0,,,0.17,,,Exoplanet,0.0,No,1006,43242,8.375190786735118,0.14617465471122204,,
HAT-P-16 b,2.77596,0.0413,0.036,14.448,1332.605,6158.0,1.237,1.218,0.17,1626.0,,Exoplanet,0.0,No,1007,43242,8.383516026085749,0.14631995754890714,0.040858681418166086,0.006021474301930517
HAT-P-16 b,2.77596784,,,,,,,,,,,Exoplanet,0.0,No,1008,43242,8.391841265436382,0.14646526038659227,,
HAT-P-16 b,2.775970244,0.0413,0.034,13.33871,1331.38987,6158.0,,,0.17,1571.0,,Exoplanet,0.0,No,1009,43242,8.400166504787013,0.14661056322427737,0.04085692981829279,0.00603334781220991
HAT-P-16 b,2.7759678,,,15.4018,,6140.0,1.24,,,1761.0,1597.59,Exoplanet,0.0,No,1010,43242,8.408491744137644,0.1467558660619625,,
HAT-P-16 b,,,0.0423,,1341.2426,,,1.218,0.12,,,Exoplanet,0.0,No,1011,43242,8.416816983488275,0.1469011688996476,,
HAT-P-17 b,,,,,,5336.96,0.838682,0.92,0.0512,,,Exoplanet,0.0,No,1012,43242,8.425142222838906,0.1470464717373327,,
HAT-P-17 b,10.3385346,,,,,5246.0,0.838,0.857,0.0,,,Exoplanet,0.0,No,1013,43242,8.433467462189538,0.14719177457501784,,
HAT-P-17 b,10.338523,0.0882,0.3417,11.32109,170.67471,5246.0,0.837,0.857,0.0,,,Exoplanet,0.0,No,1014,43242,8.44179270154017,0.14733707741270294,0.08724439832429007,0.012948164388538288
HAT-P-17 b,,,0.342,,184.3414,,,0.857,0.06,,,Exoplanet,0.0,No,1015,43242,8.4501179408908,0.14748238025038804,,
HAT-P-17 b,10.33852,,0.35,11.76945,184.3414,5246.0,0.87,0.99,0.0,,,Exoplanet,0.0,No,1016,43242,8.458443180241431,0.14762768308807317,,
HAT-P-17 b,10.3385358,,,,,,,,,,,Exoplanet,0.0,No,1017,43242,8.466768419592064,0.1477729859257583,,
HAT-P-17 b,10.33853522,,0.342,,,5246.0,0.838,0.857,0.0,,,Exoplanet,0.0,No,1018,43242,8.475093658942695,0.1479182887634434,,
HAT-P-17 b,10.338505,,,11.8729,,5336.96,0.84,,,903.0,110.512,Exoplanet,0.0,No,1019,43242,8.483418898293326,0.1480635916011285,,
HAT-P-17 b,10.338523,0.0882,0.342,11.321,169.71,5246.0,0.838,0.857,0.0,792.0,,Exoplanet,0.0,No,1020,43242,8.491744137643957,0.1482088944388136,0.08723307673984775,0.013024220610072452
HAT-P-17 c,5584.0,5.6,0.39,,1080.6,5336.96,0.838682,0.92,0.0512,,,Exoplanet,0.0,No,1021,43242,8.500069376994588,0.1483541972764987,5.538487832556753,0.8277394086430807
HAT-P-17 c,3972.0,4.67,0.295,,915.3504,5246.0,0.837,0.857,0.0,,,Exoplanet,0.0,No,1022,43242,8.508394616345221,0.14849950011418386,4.618602898326668,0.69094664596371
HAT-P-17 c,1610.0,2.555,0.086,,416.34,5246.0,0.838,0.857,0.0,,,Exoplanet,0.0,No,1023,43242,8.516719855695852,0.14864480295186897,2.526825217896128,0.378390430909909
HAT-P-18 b,,,,,,,,,,,,Exoplanet,0.0,No,1024,43242,8.525045095046483,0.14879010578955407,,
HAT-P-18 b,5.507978,0.0559,0.009,10.614923,62.29468,4870.0,0.717,0.77,0.1,841.0,,Exoplanet,0.0,No,1025,43242,8.533370334397114,0.14893540862723917,0.05528116509493756,0.008294744465398374
HAT-P-18 b,5.50802941,,,,,4803.0,0.749,0.77,0.1,,,Exoplanet,0.0,No,1026,43242,8.541695573747745,0.14908071146492427,,
HAT-P-18 b,5.50806821746,,,10.7299795,,4790.0,0.740113,,,768.05,82.2407,Exoplanet,0.0,No,1027,43242,8.550020813098376,0.14922601430260937,,
HAT-P-18 b,5.5080291,,,,,4790.0,0.740113,0.773,0.14,,,Exoplanet,0.0,No,1028,43242,8.558346052449007,0.14937131714029447,,
HAT-P-18 b,,,0.106,,58.16289,,,0.77,0.14,,,Exoplanet,0.0,No,1029,43242,8.566671291799638,0.1495166199779796,,
HAT-P-18 b,5.5080287,,,,,,,,,,,Exoplanet,0.0,No,1030,43242,8.574996531150271,0.14966192281566473,,
HAT-P-18 b,5.50803,,,,,4803.0,0.749,0.77,0.1,,,Exoplanet,0.0,No,1031,43242,8.583321770500902,0.14980722565334983,,
HAT-P-18 b,,,,,,4790.0,0.740113,0.773,0.14,,,Exoplanet,0.0,No,1032,43242,8.591647009851533,0.14995252849103494,,
HAT-P-18 b,5.508023,0.05596,0.087,11.152955,63.566,4803.0,0.749,0.77,0.1,,,Exoplanet,0.0,No,1033,43242,8.599972249202164,0.15009783132872004,0.05533081113636339,0.0083679710200314
HAT-P-18 b,5.5080232,,,,,4803.0,0.749,0.77,0.1,,,Exoplanet,0.0,No,1034,43242,8.608297488552797,0.1502431341664052,,
HAT-P-18 b,5.508023,0.0559,0.084,11.153,62.61,4803.0,0.749,0.77,0.1,852.0,,Exoplanet,0.0,No,1035,43242,8.616622727903428,0.1503884370040903,0.055269054242775936,0.008375060782411712
HAT-P-19 b,4.0087842,,,,,4990.0,0.82,0.842,0.23,,,Exoplanet,0.0,No,1036,43242,8.624947967254059,0.1505337398417754,,
HAT-P-19 b,4.0087842,,,,,5007.0,0.795696,0.831,0.32,,,Exoplanet,0.0,No,1037,43242,8.63327320660469,0.1506790426794605,,
HAT-P-19 b,4.00878423,,0.07,,,4990.0,0.82,0.842,0.23,,,Exoplanet,0.0,No,1038,43242,8.64159844595532,0.1508243455171456,,
HAT-P-19 b,4.008778,0.0466,0.067,12.689,92.802,4990.0,0.82,0.842,0.23,1010.0,,Exoplanet,0.0,No,1039,43242,8.649923685305954,0.15096964835483073,0.04606995811812298,0.007008491920120532
HAT-P-19 b,4.00878322,0.04599,,11.29865255,88.03846874,4962.0,0.773,0.807,0.166,981.2,154.0,Exoplanet,0.0,No,1040,43242,8.658248924656585,0.15111495119251586,0.04546589093125467,0.006923356254538282
HAT-P-19 b,4.00878403,,,,,,,,,,,Exoplanet,0.0,No,1041,43242,8.666574164007216,0.15126025403020096,,
HAT-P-19 b,4.00882450354,,,11.5444262,,5007.0,0.795696,,,914.36,165.1901,Exoplanet,0.0,No,1042,43242,8.674899403357847,0.15140555686788607,,
HAT-P-19 b,4.008778,0.04664,0.024,12.688588,90.26372,4990.0,0.82,0.842,0.23,,,Exoplanet,0.0,No,1043,43242,8.683224642708478,0.15155085970557117,0.04610541844718311,0.0070413059733366815
HAT-P-2 b,5.633472,,0.51,,,,,,,,,Exoplanet,0.0,No,1044,43242,8.691549882059109,0.15169616254325627,,
HAT-P-2 b,5.6334729,0.06878,0.5171,12.969,2888.95,6290.0,1.64,1.36,0.14,1540.0,,Exoplanet,0.0,No,1045,43242,8.69987512140974,0.15184146538094137,0.06798863220988863,0.01040357103251059
HAT-P-2 b,5.63346964,,0.502,,2866.81223114,,,1.33,,,,Exoplanet,0.0,No,1046,43242,8.70820036076037,0.15198676821862647,,
HAT-P-2 b,5.6335152,,,,,6380.0,1.39,1.33,0.18,,,Exoplanet,0.0,No,1047,43242,8.716525600111003,0.15213207105631163,,
HAT-P-2 b,5.6334675,,0.51023,,,,,,,,,Exoplanet,0.0,No,1048,43242,8.724850839461634,0.15227737389399673,,
HAT-P-2 b,5.6334729,0.0674,,13.33871,2777.8342,6290.0,1.68,1.279,0.14,1516.0,,Exoplanet,0.0,No,1049,43242,8.733176078812265,0.15242267673168183,0.06661857358508891,0.010233555271170161
HAT-P-2 b,5.6334754,0.0688,0.50833,12.968813,2765.121,6290.0,1.64,1.36,0.14,,,Exoplanet,0.0,No,1050,43242,8.741501318162896,0.15256797956936693,0.06800082360689265,0.010456002524113701
HAT-P-2 b,5.63332,0.0679,,11.242627,2771.4776,6290.0,1.506,1.308,0.12,1398.0,,Exoplanet,0.0,No,1051,43242,8.74982655751353,0.15271328240705206,0.06710977782834646,0.010328974771485276
HAT-P-2 b,,,0.5079,,3175.1217,,,1.36,0.14,,,Exoplanet,0.0,No,1052,43242,8.75815179686416,0.1528585852447372,,
HAT-P-2 b,5.6335158,0.06814,0.5172,,2739.6946,6380.0,1.39,1.33,0.18,,,Exoplanet,0.0,No,1053,43242,8.766477036214791,0.1530038880824223,0.06734396958925624,0.010385054644118707
HAT-P-2 b,5.63347,,0.52,13.4508,3632.7969,6412.0,1.71,1.93,0.06,,,Exoplanet,0.0,No,1054,43242,8.774802275565422,0.1531491909201074,,
HAT-P-2 b,5.63341,0.0677,0.5163,10.659759,2739.6946,,1.416,1.298,0.11,,,Exoplanet,0.0,No,1055,43242,8.783127514916053,0.1532944937577925,0.06690610849825598,0.010337439026161042
HAT-P-2 b,5.63341,0.0677,0.52,11.007238,2873.1832,6290.0,1.474,1.298,0.12,,,Exoplanet,0.0,No,1056,43242,8.791452754266686,0.15343979659547763,0.0669046057327449,0.010347160564423365
HAT-P-2 b,5.6,0.068,0.5,12.3,2828.6,6300.0,,,,1700.0,,Exoplanet,0.0,No,1057,43242,8.799777993617317,0.15358509943316273,0.06719957024694853,0.010402776486372733
HAT-P-2 b,5.633477,,,13.2583,,6412.8,1.7,,,1372.0,588.518,Exoplanet,0.0,No,1058,43242,8.808103232967948,0.15373040227084783,,
HAT-P-2 b,5.63346961,,,,,,,,,,,Exoplanet,0.0,No,1059,43242,8.816428472318579,0.15387570510853296,,
HAT-P-2 b,5.63346785,,0.5171,,,6290.0,1.506,1.308,0.12,,,Exoplanet,0.0,No,1060,43242,8.82475371166921,0.15402100794621806,,
HAT-P-2 c,8500.0,,0.37,,3400.7639549,,,1.33,,,,Exoplanet,0.0,No,1061,43242,8.833078951019843,0.1541663107839032,,
HAT-P-20 b,2.875316938,0.03593,0.0172,11.489225,2294.7326,4595.0,0.6796,0.742,0.22,964.0,,Exoplanet,0.0,No,1062,43242,8.841404190370474,0.1543116136215883,0.0355030642838455,0.005522438452091083
HAT-P-20 b,2.9,0.036,0.0,9.75,2320.1,4600.0,,,,950.0,,Exoplanet,0.0,No,1063,43242,8.849729429721103,0.15445691645927337,0.035571428148928844,0.005538366135025051
HAT-P-20 b,2.8753187,,0.0171,,,4604.03,0.678271,0.73,0.211,1134.0,,Exoplanet,0.0,No,1064,43242,8.858054669071736,0.1546022192969585,,
HAT-P-20 b,2.87531693,,,,,4595.0,0.694,0.756,0.35,,,Exoplanet,0.0,No,1065,43242,8.866379908422367,0.15474752213464363,,
HAT-P-20 b,2.8753186,0.03617,0.0158,9.718203,2310.6241,4595.0,0.694,0.756,0.35,,,Exoplanet,0.0,No,1066,43242,8.874705147772998,0.15489282497232873,0.035736975320518824,0.005580098112096987
HAT-P-20 b,2.875317,0.0361,0.015,9.718,2302.899,4595.0,0.694,0.756,0.35,970.0,,Exoplanet,0.0,No,1067,43242,8.883030387123629,0.15503812781001383,0.035667003744103906,0.005574481493204361
HAT-P-20 b,2.87531773,,0.015,,,4595.0,0.694,0.756,0.35,,,Exoplanet,0.0,No,1068,43242,8.891355626474262,0.15518343064769896,,
HAT-P-20 b,,,0.0158,,2301.0892,,,0.756,0.26,,,Exoplanet,0.0,No,1069,43242,8.899680865824893,0.15532873348538406,,
HAT-P-20 b,2.87531738,,,,,,,,,,,Exoplanet,0.0,No,1070,43242,8.908006105175524,0.15547403632306916,,
HAT-P-20 b,2.8753183,,,11.1331,,4604.0,0.68,,,846.0,85.1168,Exoplanet,0.0,No,1071,43242,8.916331344526155,0.1556193391607543,,
HAT-P-21 b,4.12448852,,0.228,,,5588.0,1.105,0.947,0.01,,,Exoplanet,0.0,No,1072,43242,8.924656583876786,0.1557646419984394,,
HAT-P-21 b,4.124481,0.0495,0.217,11.478016,1261.7851,5588.0,1.105,0.947,0.01,,,Exoplanet,0.0,No,1073,43242,8.932981823227419,0.15590994483612453,0.04889959689695479,0.007686314026588387
HAT-P-21 b,4.1244833,,,12.4249,,5634.0,1.26,,,1289.0,459.542,Exoplanet,0.0,No,1074,43242,8.94130706257805,0.15605524767380963,,
HAT-P-21 b,4.124481,0.0494,0.228,11.478,1291.289,5588.0,1.105,0.947,0.01,1283.0,,Exoplanet,0.0,No,1075,43242,8.94963230192868,0.15620055051149473,0.048798578597912354,0.007684967587659042
HAT-P-21 b,4.1244799,,,,,5588.0,1.21,1.24,0.01,,,Exoplanet,0.0,No,1076,43242,8.957957541279312,0.15634585334917983,,
HAT-P-21 b,4.12448,,0.23,12.44199,1547.8321,5588.0,1.21,1.24,0.01,,,Exoplanet,0.0,No,1077,43242,8.966282780629944,0.156491156186865,,
HAT-P-21 b,4.12448799,,,,,,,,,,,Exoplanet,0.0,No,1078,43242,8.974608019980575,0.1566364590245501,,
HAT-P-22 b,3.21222,,0.02,12.89035,785.0401,5302.0,1.11,1.13,0.24,,,Exoplanet,0.0,No,1079,43242,8.982933259331206,0.1567817618622352,,
HAT-P-22 b,,,0.0064,,685.55931,,,0.916,0.29,,,Exoplanet,0.0,No,1080,43242,8.991258498681837,0.1569270646999203,,
HAT-P-22 b,3.21223218,,0.016,,,5302.0,1.04,0.916,0.24,,,Exoplanet,0.0,No,1081,43242,8.999583738032468,0.1570723675376054,,
HAT-P-22 b,3.21223265,,,,,5302.0,,,,,,Exoplanet,0.0,No,1082,43242,9.0079089773831,0.1572176703752905,,
HAT-P-22 b,3.2122312,0.0414,0.016,12.10572,682.69884,5302.0,,,0.24,1463.0,,Exoplanet,0.0,No,1083,43242,9.01623421673373,0.15736297321297563,0.04088846063638285,0.0064879724711939145
HAT-P-22 b,3.21222,0.0414,0.016,12.106,682.352,5302.0,1.04,0.916,0.24,1283.0,,Exoplanet,0.0,No,1084,43242,9.024559456084361,0.15750827605066073,0.04088751748393799,0.006493913612042047
HAT-P-22 b,3.21223242,,,,,,,,,,,Exoplanet,0.0,No,1085,43242,9.032884695434994,0.15765357888834586,,
HAT-P-22 b,3.212233,,,,,5302.0,1.04,0.916,0.24,,,Exoplanet,0.0,No,1086,43242,9.041209934785625,0.15779888172603096,,
HAT-P-22 b,3.21222,0.04142,0.002,12.10572,690.32676,5302.0,1.04,0.916,0.24,,,Exoplanet,0.0,No,1087,43242,9.049535174136256,0.15794418456371606,0.0409044339016707,0.006514881977737782
HAT-P-22 b,3.21223328,0.04171,,11.88154,696.68336,5314.0,1.062,0.936,0.3,1293.0,,Exoplanet,0.0,No,1088,43242,9.057860413486887,0.15808948740140116,0.041189870498694436,0.006566480663245858
HAT-P-22 b,3.2122302,,,13.0356,,5357.7,1.04,,,1183.0,325.569,Exoplanet,0.0,No,1089,43242,9.066185652837518,0.1582347902390863,,
HAT-P-23 b,1.212884,0.0232,0.106,15.334,664.237,5905.0,1.203,1.13,0.15,2056.0,,Exoplanet,0.0,No,1090,43242,9.074510892188151,0.15838009307677142,0.022909630392404904,0.0036590757416863533
HAT-P-23 b,1.2128867,,0.096,,,5905.0,,,0.15,,,Exoplanet,0.0,No,1091,43242,9.082836131538782,0.15852539591445652,,
